Local time,Open,High,Low,Close,Volume
06.12.2024 04:00:00.000 GMT+0530,1.05880,1.05883,1.05864,1.05864,174.35
06.12.2024 04:05:00.000 GMT+0530,1.05864,1.05868,1.05864,1.05864,19.96
06.12.2024 04:10:00.000 GMT+0530,1.05864,1.05865,1.05863,1.05863,5.15
06.12.2024 04:15:00.000 GMT+0530,1.05867,1.05868,1.05863,1.05863,183.61
06.12.2024 04:20:00.000 GMT+0530,1.05863,1.05868,1.05862,1.05863,274.51
06.12.2024 04:25:00.000 GMT+0530,1.05867,1.05872,1.05862,1.05871,50.63
06.12.2024 04:30:00.000 GMT+0530,1.05870,1.05876,1.05862,1.05865,99.09
06.12.2024 04:35:00.000 GMT+0530,1.05864,1.05864,1.05840,1.05846,57.99
06.12.2024 04:40:00.000 GMT+0530,1.05846,1.05855,1.05843,1.05851,51.39
06.12.2024 04:45:00.000 GMT+0530,1.05853,1.05855,1.05848,1.05851,67.53
06.12.2024 04:50:00.000 GMT+0530,1.05849,1.05854,1.05841,1.05841,87.19999999999999
06.12.2024 04:55:00.000 GMT+0530,1.05842,1.05857,1.05841,1.05855,105.42000000000002
06.12.2024 05:00:00.000 GMT+0530,1.05856,1.05862,1.05848,1.05851,195.48000000000002
06.12.2024 05:05:00.000 GMT+0530,1.05849,1.05850,1.05838,1.05850,91.11
06.12.2024 05:10:00.000 GMT+0530,1.05850,1.05869,1.05848,1.05864,168.63
06.12.2024 05:15:00.000 GMT+0530,1.05865,1.05867,1.05851,1.05853,181.05
06.12.2024 05:20:00.000 GMT+0530,1.05852,1.05854,1.05847,1.05848,135.69
06.12.2024 05:25:00.000 GMT+0530,1.05848,1.05865,1.05848,1.05865,172.74
06.12.2024 05:30:00.000 GMT+0530,1.05864,1.05864,1.05820,1.05834,506.23
06.12.2024 05:35:00.000 GMT+0530,1.05834,1.05834,1.05801,1.05801,870.39
06.12.2024 05:40:00.000 GMT+0530,1.05802,1.05809,1.05791,1.05800,643.8299999999999
06.12.2024 05:45:00.000 GMT+0530,1.05801,1.05801,1.05782,1.05796,418.74
06.12.2024 05:50:00.000 GMT+0530,1.05797,1.05803,1.05795,1.05799,387.09
06.12.2024 05:55:00.000 GMT+0530,1.05799,1.05809,1.05790,1.05802,265.2
06.12.2024 06:00:00.000 GMT+0530,1.05801,1.05822,1.05801,1.05804,293.76
06.12.2024 06:05:00.000 GMT+0530,1.05805,1.05810,1.05790,1.05791,329.94
06.12.2024 06:10:00.000 GMT+0530,1.05791,1.05801,1.05790,1.05798,352.34999999999997
06.12.2024 06:15:00.000 GMT+0530,1.05799,1.05799,1.05781,1.05787,218.76
06.12.2024 06:20:00.000 GMT+0530,1.05788,1.05800,1.05788,1.05795,897.6599999999999
06.12.2024 06:25:00.000 GMT+0530,1.05791,1.05791,1.05765,1.05771,933.0300000000001
06.12.2024 06:30:00.000 GMT+0530,1.05772,1.05781,1.05760,1.05765,1672.38
06.12.2024 06:35:00.000 GMT+0530,1.05766,1.05777,1.05755,1.05767,748.0300000000001
06.12.2024 06:40:00.000 GMT+0530,1.05768,1.05774,1.05738,1.05742,1467.7199999999998
06.12.2024 06:45:00.000 GMT+0530,1.05743,1.05743,1.05719,1.05723,1519.77
06.12.2024 06:50:00.000 GMT+0530,1.05723,1.05737,1.05719,1.05725,936.2700000000001
06.12.2024 06:55:00.000 GMT+0530,1.05726,1.05737,1.05719,1.05729,791.73
06.12.2024 07:00:00.000 GMT+0530,1.05730,1.05730,1.05707,1.05719,1368.51
06.12.2024 07:05:00.000 GMT+0530,1.05719,1.05737,1.05707,1.05707,1091.4099999999999
06.12.2024 07:10:00.000 GMT+0530,1.05708,1.05708,1.05684,1.05693,1133.63
06.12.2024 07:15:00.000 GMT+0530,1.05692,1.05697,1.05677,1.05679,1598.46
06.12.2024 07:20:00.000 GMT+0530,1.05680,1.05683,1.05659,1.05677,2034.91
06.12.2024 07:25:00.000 GMT+0530,1.05675,1.05693,1.05672,1.05686,1114.73
06.12.2024 07:30:00.000 GMT+0530,1.05687,1.05725,1.05683,1.05709,1037.97
06.12.2024 07:35:00.000 GMT+0530,1.05708,1.05713,1.05693,1.05699,1112.6399999999999
06.12.2024 07:40:00.000 GMT+0530,1.05698,1.05731,1.05697,1.05726,1065.55
06.12.2024 07:45:00.000 GMT+0530,1.05727,1.05735,1.05715,1.05718,1068.8000000000002
06.12.2024 07:50:00.000 GMT+0530,1.05721,1.05732,1.05706,1.05720,998.38
06.12.2024 07:55:00.000 GMT+0530,1.05719,1.05751,1.05715,1.05739,1175.63
06.12.2024 08:00:00.000 GMT+0530,1.05739,1.05755,1.05733,1.05744,1085.1299999999999
06.12.2024 08:05:00.000 GMT+0530,1.05744,1.05758,1.05734,1.05755,892.89
06.12.2024 08:10:00.000 GMT+0530,1.05754,1.05781,1.05754,1.05774,988.8900000000001
06.12.2024 08:15:00.000 GMT+0530,1.05773,1.05774,1.05750,1.05752,631.54
06.12.2024 08:20:00.000 GMT+0530,1.05752,1.05758,1.05749,1.05755,455.17999999999995
06.12.2024 08:25:00.000 GMT+0530,1.05756,1.05773,1.05750,1.05768,397.03
06.12.2024 08:30:00.000 GMT+0530,1.05768,1.05777,1.05765,1.05771,800.48
06.12.2024 08:35:00.000 GMT+0530,1.05772,1.05790,1.05759,1.05783,595.73
06.12.2024 08:40:00.000 GMT+0530,1.05783,1.05803,1.05782,1.05790,520.8199999999999
06.12.2024 08:45:00.000 GMT+0530,1.05791,1.05798,1.05768,1.05768,640.99
06.12.2024 08:50:00.000 GMT+0530,1.05768,1.05768,1.05754,1.05762,1061.55
06.12.2024 08:55:00.000 GMT+0530,1.05762,1.05776,1.05750,1.05754,741.5799999999999
06.12.2024 09:00:00.000 GMT+0530,1.05753,1.05753,1.05729,1.05736,860.15
06.12.2024 09:05:00.000 GMT+0530,1.05737,1.05764,1.05737,1.05748,380.40999999999997
06.12.2024 09:10:00.000 GMT+0530,1.05748,1.05753,1.05739,1.05743,421.81
06.12.2024 09:15:00.000 GMT+0530,1.05743,1.05743,1.05730,1.05732,514.83
06.12.2024 09:20:00.000 GMT+0530,1.05731,1.05745,1.05731,1.05744,474.48999999999995
06.12.2024 09:25:00.000 GMT+0530,1.05743,1.05765,1.05742,1.05759,466.51
06.12.2024 09:30:00.000 GMT+0530,1.05759,1.05770,1.05752,1.05759,395.21999999999997
06.12.2024 09:35:00.000 GMT+0530,1.05759,1.05764,1.05742,1.05742,577.8
06.12.2024 09:40:00.000 GMT+0530,1.05742,1.05760,1.05740,1.05760,268.83
06.12.2024 09:45:00.000 GMT+0530,1.05760,1.05762,1.05742,1.05744,221.15999999999997
06.12.2024 09:50:00.000 GMT+0530,1.05743,1.05750,1.05741,1.05750,186.31
06.12.2024 09:55:00.000 GMT+0530,1.05749,1.05751,1.05742,1.05744,237.46
06.12.2024 10:00:00.000 GMT+0530,1.05745,1.05746,1.05724,1.05734,322.72
06.12.2024 10:05:00.000 GMT+0530,1.05734,1.05745,1.05734,1.05742,250.53
06.12.2024 10:10:00.000 GMT+0530,1.05742,1.05753,1.05732,1.05750,357.6700000000001
06.12.2024 10:15:00.000 GMT+0530,1.05750,1.05750,1.05732,1.05744,323.43000000000006
06.12.2024 10:20:00.000 GMT+0530,1.05742,1.05752,1.05739,1.05739,193.35000000000002
06.12.2024 10:25:00.000 GMT+0530,1.05740,1.05753,1.05739,1.05752,312.34999999999997
06.12.2024 10:30:00.000 GMT+0530,1.05753,1.05753,1.05736,1.05749,501.3
06.12.2024 10:35:00.000 GMT+0530,1.05750,1.05750,1.05688,1.05700,672.6700000000001
06.12.2024 10:40:00.000 GMT+0530,1.05701,1.05719,1.05701,1.05708,479.49
06.12.2024 10:45:00.000 GMT+0530,1.05709,1.05720,1.05704,1.05717,348.29999999999995
06.12.2024 10:50:00.000 GMT+0530,1.05717,1.05722,1.05709,1.05722,284.67
06.12.2024 10:55:00.000 GMT+0530,1.05721,1.05730,1.05718,1.05720,305.15999999999997
06.12.2024 11:00:00.000 GMT+0530,1.05720,1.05733,1.05719,1.05726,790.74
06.12.2024 11:05:00.000 GMT+0530,1.05726,1.05726,1.05713,1.05719,595.3499999999999
06.12.2024 11:10:00.000 GMT+0530,1.05719,1.05740,1.05717,1.05718,707.22
06.12.2024 11:15:00.000 GMT+0530,1.05718,1.05723,1.05711,1.05717,515.3000000000001
06.12.2024 11:20:00.000 GMT+0530,1.05717,1.05739,1.05712,1.05736,905.97
06.12.2024 11:25:00.000 GMT+0530,1.05737,1.05737,1.05717,1.05723,647.26
06.12.2024 11:30:00.000 GMT+0530,1.05722,1.05730,1.05712,1.05726,778.49
06.12.2024 11:35:00.000 GMT+0530,1.05723,1.05723,1.05692,1.05714,788.3
06.12.2024 11:40:00.000 GMT+0530,1.05713,1.05735,1.05709,1.05735,655.87
06.12.2024 11:45:00.000 GMT+0530,1.05735,1.05749,1.05735,1.05742,628.18
06.12.2024 11:50:00.000 GMT+0530,1.05742,1.05770,1.05738,1.05766,437.46
06.12.2024 11:55:00.000 GMT+0530,1.05766,1.05778,1.05749,1.05756,655.9300000000001
06.12.2024 12:00:00.000 GMT+0530,1.05757,1.05760,1.05744,1.05744,352.96000000000004
06.12.2024 12:05:00.000 GMT+0530,1.05744,1.05758,1.05737,1.05756,518.28
06.12.2024 12:10:00.000 GMT+0530,1.05755,1.05774,1.05755,1.05770,598.7400000000001
06.12.2024 12:15:00.000 GMT+0530,1.05770,1.05772,1.05748,1.05749,576.6
06.12.2024 12:20:00.000 GMT+0530,1.05749,1.05750,1.05730,1.05739,705.0400000000001
06.12.2024 12:25:00.000 GMT+0530,1.05738,1.05753,1.05734,1.05743,909.7199999999999
06.12.2024 12:30:00.000 GMT+0530,1.05745,1.05746,1.05677,1.05682,2114.98
06.12.2024 12:35:00.000 GMT+0530,1.05683,1.05703,1.05674,1.05687,1035.97
06.12.2024 12:40:00.000 GMT+0530,1.05690,1.05734,1.05680,1.05734,758.13
06.12.2024 12:45:00.000 GMT+0530,1.05733,1.05757,1.05713,1.05750,848.6199999999999
06.12.2024 12:50:00.000 GMT+0530,1.05749,1.05774,1.05727,1.05742,1291.99
06.12.2024 12:55:00.000 GMT+0530,1.05742,1.05748,1.05708,1.05719,1509.4599999999998
06.12.2024 13:00:00.000 GMT+0530,1.05719,1.05732,1.05703,1.05729,969.19
06.12.2024 13:05:00.000 GMT+0530,1.05729,1.05729,1.05701,1.05715,590.95
06.12.2024 13:10:00.000 GMT+0530,1.05714,1.05726,1.05708,1.05708,640.02
06.12.2024 13:15:00.000 GMT+0530,1.05709,1.05763,1.05709,1.05761,876.79
06.12.2024 13:20:00.000 GMT+0530,1.05761,1.05811,1.05761,1.05787,1092.27
06.12.2024 13:25:00.000 GMT+0530,1.05786,1.05845,1.05780,1.05836,1329.31
06.12.2024 13:30:00.000 GMT+0530,1.05837,1.05856,1.05818,1.05855,2069.3700000000003
06.12.2024 13:35:00.000 GMT+0530,1.05853,1.05940,1.05839,1.05928,1540.5200000000002
06.12.2024 13:40:00.000 GMT+0530,1.05927,1.05934,1.05874,1.05883,1445.88
06.12.2024 13:45:00.000 GMT+0530,1.05883,1.05908,1.05864,1.05874,1262.48
06.12.2024 13:50:00.000 GMT+0530,1.05875,1.05877,1.05850,1.05871,1521.9999999999998
06.12.2024 13:55:00.000 GMT+0530,1.05872,1.05874,1.05829,1.05829,1371.4299999999998
06.12.2024 14:00:00.000 GMT+0530,1.05828,1.05836,1.05819,1.05823,1848.68
06.12.2024 14:05:00.000 GMT+0530,1.05823,1.05834,1.05795,1.05810,1341.18
06.12.2024 14:10:00.000 GMT+0530,1.05811,1.05823,1.05794,1.05796,1576.35
06.12.2024 14:15:00.000 GMT+0530,1.05796,1.05796,1.05765,1.05785,1189.83
06.12.2024 14:20:00.000 GMT+0530,1.05786,1.05804,1.05779,1.05793,1264.8899999999999
06.12.2024 14:25:00.000 GMT+0530,1.05791,1.05820,1.05784,1.05820,902.13
06.12.2024 14:30:00.000 GMT+0530,1.05819,1.05834,1.05772,1.05778,1751.9399999999998
06.12.2024 14:35:00.000 GMT+0530,1.05778,1.05787,1.05734,1.05751,1895.2699999999998
06.12.2024 14:40:00.000 GMT+0530,1.05750,1.05795,1.05748,1.05795,1011.84
06.12.2024 14:45:00.000 GMT+0530,1.05795,1.05795,1.05759,1.05765,1197.5
06.12.2024 14:50:00.000 GMT+0530,1.05764,1.05830,1.05760,1.05829,1044.3
06.12.2024 14:55:00.000 GMT+0530,1.05829,1.05829,1.05741,1.05749,1347.12
06.12.2024 15:00:00.000 GMT+0530,1.05750,1.05760,1.05713,1.05724,894.05
06.12.2024 15:05:00.000 GMT+0530,1.05724,1.05775,1.05720,1.05774,898.26
06.12.2024 15:10:00.000 GMT+0530,1.05777,1.05814,1.05777,1.05789,824.38
06.12.2024 15:15:00.000 GMT+0530,1.05790,1.05824,1.05785,1.05810,892.96
06.12.2024 15:20:00.000 GMT+0530,1.05811,1.05815,1.05787,1.05808,754.21
06.12.2024 15:25:00.000 GMT+0530,1.05808,1.05809,1.05768,1.05772,967.4499999999999
06.12.2024 15:30:00.000 GMT+0530,1.05773,1.05793,1.05763,1.05768,981.7899999999998
06.12.2024 15:35:00.000 GMT+0530,1.05769,1.05771,1.05727,1.05753,951.4
06.12.2024 15:40:00.000 GMT+0530,1.05751,1.05751,1.05715,1.05735,937.43
06.12.2024 15:45:00.000 GMT+0530,1.05736,1.05757,1.05724,1.05747,741.54
06.12.2024 15:50:00.000 GMT+0530,1.05746,1.05766,1.05737,1.05760,807.93
06.12.2024 15:55:00.000 GMT+0530,1.05759,1.05760,1.05731,1.05746,566
06.12.2024 16:00:00.000 GMT+0530,1.05747,1.05821,1.05732,1.05816,821.4200000000001
06.12.2024 16:05:00.000 GMT+0530,1.05816,1.05829,1.05808,1.05818,734.3499999999999
06.12.2024 16:10:00.000 GMT+0530,1.05817,1.05825,1.05795,1.05797,578.6
06.12.2024 16:15:00.000 GMT+0530,1.05796,1.05817,1.05795,1.05811,947.4699999999999
06.12.2024 16:20:00.000 GMT+0530,1.05811,1.05849,1.05811,1.05813,671.68
06.12.2024 16:25:00.000 GMT+0530,1.05814,1.05830,1.05800,1.05825,1142.47
06.12.2024 16:30:00.000 GMT+0530,1.05826,1.05861,1.05826,1.05845,936.33
06.12.2024 16:35:00.000 GMT+0530,1.05845,1.05871,1.05822,1.05822,822.86
06.12.2024 16:40:00.000 GMT+0530,1.05821,1.05823,1.05777,1.05782,1204.5700000000002
06.12.2024 16:45:00.000 GMT+0530,1.05781,1.05801,1.05766,1.05767,804.1500000000001
06.12.2024 16:50:00.000 GMT+0530,1.05767,1.05798,1.05767,1.05797,751.0999999999999
06.12.2024 16:55:00.000 GMT+0530,1.05797,1.05824,1.05784,1.05817,554.34
06.12.2024 17:00:00.000 GMT+0530,1.05818,1.05838,1.05810,1.05813,760.98
06.12.2024 17:05:00.000 GMT+0530,1.05812,1.05834,1.05800,1.05811,700.6700000000001
06.12.2024 17:10:00.000 GMT+0530,1.05813,1.05823,1.05783,1.05808,1146.15
06.12.2024 17:15:00.000 GMT+0530,1.05808,1.05871,1.05806,1.05861,908.6700000000001
06.12.2024 17:20:00.000 GMT+0530,1.05861,1.05862,1.05845,1.05861,952.53
06.12.2024 17:25:00.000 GMT+0530,1.05861,1.05888,1.05849,1.05869,1382.64
06.12.2024 17:30:00.000 GMT+0530,1.05869,1.05872,1.05828,1.05838,1384.86
06.12.2024 17:35:00.000 GMT+0530,1.05837,1.05842,1.05805,1.05830,872.23
06.12.2024 17:40:00.000 GMT+0530,1.05830,1.05851,1.05820,1.05840,857.76
06.12.2024 17:45:00.000 GMT+0530,1.05839,1.05862,1.05821,1.05860,977.04
06.12.2024 17:50:00.000 GMT+0530,1.05860,1.05884,1.05831,1.05835,1022.28
06.12.2024 17:55:00.000 GMT+0530,1.05835,1.05858,1.05818,1.05840,659.07
06.12.2024 18:00:00.000 GMT+0530,1.05840,1.05860,1.05824,1.05844,937.98
06.12.2024 18:05:00.000 GMT+0530,1.05843,1.05864,1.05829,1.05831,829.65
06.12.2024 18:10:00.000 GMT+0530,1.05829,1.05845,1.05817,1.05825,795.6200000000001
06.12.2024 18:15:00.000 GMT+0530,1.05824,1.05861,1.05816,1.05834,981.5400000000001
06.12.2024 18:20:00.000 GMT+0530,1.05835,1.05850,1.05826,1.05826,1143.06
06.12.2024 18:25:00.000 GMT+0530,1.05825,1.05859,1.05805,1.05812,2216.9999999999995
06.12.2024 18:30:00.000 GMT+0530,1.05812,1.05850,1.05810,1.05830,1481.38
06.12.2024 18:35:00.000 GMT+0530,1.05829,1.05849,1.05810,1.05810,1383.88
06.12.2024 18:40:00.000 GMT+0530,1.05810,1.05839,1.05791,1.05829,1373.95
06.12.2024 18:45:00.000 GMT+0530,1.05830,1.05846,1.05801,1.05817,1270.5
06.12.2024 18:50:00.000 GMT+0530,1.05817,1.05860,1.05806,1.05833,1421.93
06.12.2024 18:55:00.000 GMT+0530,1.05833,1.05897,1.05824,1.05831,1491.76
06.12.2024 19:00:00.000 GMT+0530,1.05831,1.06298,1.05829,1.06143,6252.0899
06.12.2024 19:05:00.000 GMT+0530,1.06142,1.06247,1.06080,1.06219,6361.6201
06.12.2024 19:10:00.000 GMT+0530,1.06218,1.06238,1.06143,1.06169,7100.5599
06.12.2024 19:15:00.000 GMT+0530,1.06171,1.06183,1.05958,1.05988,6571.179999999999
06.12.2024 19:20:00.000 GMT+0530,1.05989,1.06131,1.05988,1.06115,4716.4
06.12.2024 19:25:00.000 GMT+0530,1.06116,1.06117,1.05983,1.06042,5051.71
06.12.2024 19:30:00.000 GMT+0530,1.06043,1.06072,1.05913,1.05918,4321.360000000001
06.12.2024 19:35:00.000 GMT+0530,1.05918,1.05958,1.05829,1.05852,5095.4202
06.12.2024 19:40:00.000 GMT+0530,1.05854,1.05885,1.05680,1.05823,4548.620000000001
06.12.2024 19:45:00.000 GMT+0530,1.05823,1.05875,1.05757,1.05783,3518.0899999999997
06.12.2024 19:50:00.000 GMT+0530,1.05784,1.05806,1.05697,1.05790,2938.35
06.12.2024 19:55:00.000 GMT+0530,1.05789,1.05861,1.05745,1.05816,3649.16
06.12.2024 20:00:00.000 GMT+0530,1.05816,1.05898,1.05801,1.05825,4608.94
06.12.2024 20:05:00.000 GMT+0530,1.05826,1.05834,1.05725,1.05790,4488.11
06.12.2024 20:10:00.000 GMT+0530,1.05790,1.05815,1.05726,1.05814,4102.59
06.12.2024 20:15:00.000 GMT+0530,1.05815,1.05847,1.05793,1.05808,3444.73
06.12.2024 20:20:00.000 GMT+0530,1.05808,1.05870,1.05795,1.05804,2862.38
06.12.2024 20:25:00.000 GMT+0530,1.05803,1.05805,1.05758,1.05788,2484.7599999999998
06.12.2024 20:30:00.000 GMT+0530,1.05788,1.05788,1.05664,1.05695,3630.88
06.12.2024 20:35:00.000 GMT+0530,1.05694,1.05698,1.05633,1.05634,3280.67
06.12.2024 20:40:00.000 GMT+0530,1.05633,1.05680,1.05561,1.05583,3396.6800000000003
06.12.2024 20:45:00.000 GMT+0530,1.05584,1.05585,1.05521,1.05538,2771.98
06.12.2024 20:50:00.000 GMT+0530,1.05537,1.05603,1.05519,1.05584,2111.55
06.12.2024 20:55:00.000 GMT+0530,1.05585,1.05659,1.05585,1.05654,1667.8999999999999
06.12.2024 21:00:00.000 GMT+0530,1.05653,1.05664,1.05586,1.05594,2241.54
06.12.2024 21:05:00.000 GMT+0530,1.05593,1.05602,1.05503,1.05508,2368.0099999999998
06.12.2024 21:10:00.000 GMT+0530,1.05508,1.05535,1.05441,1.05504,5443.21
06.12.2024 21:15:00.000 GMT+0530,1.05503,1.05629,1.05491,1.05624,2348.07
06.12.2024 21:20:00.000 GMT+0530,1.05624,1.05642,1.05579,1.05604,2420.48
06.12.2024 21:25:00.000 GMT+0530,1.05607,1.05677,1.05607,1.05633,3504.51
06.12.2024 21:30:00.000 GMT+0530,1.05633,1.05641,1.05554,1.05555,2264.02
06.12.2024 21:35:00.000 GMT+0530,1.05556,1.05581,1.05539,1.05572,1675.03
06.12.2024 21:40:00.000 GMT+0530,1.05571,1.05656,1.05559,1.05632,1043.2
06.12.2024 21:45:00.000 GMT+0530,1.05633,1.05649,1.05613,1.05624,1281.48
06.12.2024 21:50:00.000 GMT+0530,1.05626,1.05728,1.05626,1.05668,1905.79
06.12.2024 21:55:00.000 GMT+0530,1.05669,1.05712,1.05634,1.05710,1714.7500000000002
06.12.2024 22:00:00.000 GMT+0530,1.05711,1.05733,1.05690,1.05716,1804.15
06.12.2024 22:05:00.000 GMT+0530,1.05717,1.05754,1.05698,1.05699,1449.42
06.12.2024 22:10:00.000 GMT+0530,1.05697,1.05735,1.05679,1.05703,1377.51
06.12.2024 22:15:00.000 GMT+0530,1.05704,1.05714,1.05625,1.05638,2081.07
06.12.2024 22:20:00.000 GMT+0530,1.05639,1.05664,1.05626,1.05639,2126.98
06.12.2024 22:25:00.000 GMT+0530,1.05638,1.05658,1.05618,1.05624,2264.93
06.12.2024 22:30:00.000 GMT+0530,1.05624,1.05624,1.05531,1.05531,2197.67
06.12.2024 22:35:00.000 GMT+0530,1.05531,1.05594,1.05519,1.05591,2622.43
06.12.2024 22:40:00.000 GMT+0530,1.05592,1.05603,1.05566,1.05574,1754.8400000000001
06.12.2024 22:45:00.000 GMT+0530,1.05573,1.05587,1.05501,1.05517,1648.38
06.12.2024 22:50:00.000 GMT+0530,1.05518,1.05529,1.05485,1.05485,2074
06.12.2024 22:55:00.000 GMT+0530,1.05486,1.05530,1.05471,1.05529,1696.09
06.12.2024 23:00:00.000 GMT+0530,1.05531,1.05599,1.05529,1.05599,719.97
06.12.2024 23:05:00.000 GMT+0530,1.05599,1.05619,1.05582,1.05582,888.0600000000001
06.12.2024 23:10:00.000 GMT+0530,1.05583,1.05590,1.05489,1.05505,1419.51
06.12.2024 23:15:00.000 GMT+0530,1.05505,1.05541,1.05494,1.05531,671.31
06.12.2024 23:20:00.000 GMT+0530,1.05530,1.05546,1.05494,1.05500,1365.2
06.12.2024 23:25:00.000 GMT+0530,1.05500,1.05520,1.05482,1.05510,1666.5
06.12.2024 23:30:00.000 GMT+0530,1.05510,1.05560,1.05505,1.05528,1305.3000000000002
06.12.2024 23:35:00.000 GMT+0530,1.05529,1.05583,1.05522,1.05583,880.7700000000001
06.12.2024 23:40:00.000 GMT+0530,1.05584,1.05590,1.05569,1.05584,531.8700000000001
06.12.2024 23:45:00.000 GMT+0530,1.05584,1.05606,1.05576,1.05580,650.8100000000001
06.12.2024 23:50:00.000 GMT+0530,1.05579,1.05611,1.05579,1.05596,562.5899999999999
06.12.2024 23:55:00.000 GMT+0530,1.05596,1.05598,1.05573,1.05577,699.0300000000001
07.12.2024 00:00:00.000 GMT+0530,1.05577,1.05577,1.05517,1.05523,634.95
07.12.2024 00:05:00.000 GMT+0530,1.05523,1.05543,1.05516,1.05519,508.02
07.12.2024 00:10:00.000 GMT+0530,1.05521,1.05545,1.05515,1.05545,506.04
07.12.2024 00:15:00.000 GMT+0530,1.05543,1.05543,1.05504,1.05505,417.52
07.12.2024 00:20:00.000 GMT+0530,1.05503,1.05503,1.05479,1.05481,518.77
07.12.2024 00:25:00.000 GMT+0530,1.05482,1.05502,1.05461,1.05494,802.3800000000001
07.12.2024 00:30:00.000 GMT+0530,1.05495,1.05497,1.05473,1.05487,895.14
07.12.2024 00:35:00.000 GMT+0530,1.05488,1.05493,1.05443,1.05453,759.21
07.12.2024 00:40:00.000 GMT+0530,1.05455,1.05456,1.05423,1.05441,866.4000000000001
07.12.2024 00:45:00.000 GMT+0530,1.05441,1.05452,1.05425,1.05448,498.39
07.12.2024 00:50:00.000 GMT+0530,1.05448,1.05474,1.05448,1.05463,429.96000000000004
07.12.2024 00:55:00.000 GMT+0530,1.05464,1.05486,1.05450,1.05484,321.63
07.12.2024 01:00:00.000 GMT+0530,1.05485,1.05523,1.05479,1.05514,288.29999999999995
07.12.2024 01:05:00.000 GMT+0530,1.05515,1.05526,1.05504,1.05509,846.93
07.12.2024 01:10:00.000 GMT+0530,1.05508,1.05509,1.05477,1.05503,671.6
07.12.2024 01:15:00.000 GMT+0530,1.05503,1.05510,1.05490,1.05500,714.72
07.12.2024 01:20:00.000 GMT+0530,1.05500,1.05543,1.05500,1.05509,956.99
07.12.2024 01:25:00.000 GMT+0530,1.05509,1.05550,1.05504,1.05543,759.75
07.12.2024 01:30:00.000 GMT+0530,1.05544,1.05579,1.05540,1.05559,845
07.12.2024 01:35:00.000 GMT+0530,1.05559,1.05581,1.05554,1.05574,435.72
07.12.2024 01:40:00.000 GMT+0530,1.05574,1.05580,1.05549,1.05568,520.44
07.12.2024 01:45:00.000 GMT+0530,1.05567,1.05597,1.05561,1.05593,352.11
07.12.2024 01:50:00.000 GMT+0530,1.05592,1.05600,1.05579,1.05599,314.54999999999995
07.12.2024 01:55:00.000 GMT+0530,1.05600,1.05606,1.05584,1.05602,233.91
07.12.2024 02:00:00.000 GMT+0530,1.05602,1.05611,1.05586,1.05603,437.01000000000005
07.12.2024 02:05:00.000 GMT+0530,1.05603,1.05630,1.05597,1.05628,471.69
07.12.2024 02:10:00.000 GMT+0530,1.05619,1.05638,1.05606,1.05636,211.05
07.12.2024 02:15:00.000 GMT+0530,1.05635,1.05635,1.05605,1.05615,459.84
07.12.2024 02:20:00.000 GMT+0530,1.05616,1.05628,1.05610,1.05618,649.2600000000001
07.12.2024 02:25:00.000 GMT+0530,1.05618,1.05639,1.05612,1.05634,417.59999999999997
07.12.2024 02:30:00.000 GMT+0530,1.05635,1.05638,1.05616,1.05617,269.37
07.12.2024 02:35:00.000 GMT+0530,1.05618,1.05649,1.05618,1.05648,182.97
07.12.2024 02:40:00.000 GMT+0530,1.05647,1.05651,1.05644,1.05647,298.98
07.12.2024 02:45:00.000 GMT+0530,1.05647,1.05656,1.05637,1.05642,678.5999999999999
07.12.2024 02:50:00.000 GMT+0530,1.05646,1.05662,1.05644,1.05661,386.11
07.12.2024 02:55:00.000 GMT+0530,1.05660,1.05661,1.05649,1.05658,327.38
07.12.2024 03:00:00.000 GMT+0530,1.05658,1.05666,1.05655,1.05657,542.37
07.12.2024 03:05:00.000 GMT+0530,1.05656,1.05660,1.05654,1.05659,560.7
07.12.2024 03:10:00.000 GMT+0530,1.05660,1.05672,1.05659,1.05671,299.25
07.12.2024 03:15:00.000 GMT+0530,1.05671,1.05673,1.05662,1.05669,463.04999999999995
07.12.2024 03:20:00.000 GMT+0530,1.05669,1.05694,1.05661,1.05682,878.09
07.12.2024 03:25:00.000 GMT+0530,1.05681,1.05691,1.05647,1.05673,1087.18
07.12.2024 03:30:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 03:35:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 03:40:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 03:45:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 03:50:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 03:55:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 04:00:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 04:05:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 04:10:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 04:15:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 04:20:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
07.12.2024 04:25:00.000 GMT+0530,1.05673,1.05673,1.05673,1.05673,0
